dataset,source_file,file_size_bytes,cell_id,form_factor,anode_material,cathode_material,electrolyte_material,nominal_capacity_in_Ah,depth_of_charge,depth_of_discharge,already_spent_cycles,max_voltage_limit_in_V,min_voltage_limit_in_V,max_current_limit_in_A,min_current_limit_in_A,reference,description,charge_protocol,discharge_protocol,SOC_interval,cycle_count,first_cycle_number,last_cycle_number,soc_interval_start,soc_interval_end,charge_step_count,charge_rate_min_C,charge_rate_max_C,charge_rate_mean_C,charge_current_max_A,charge_voltage_max_V,discharge_step_count,discharge_rate_min_C,discharge_rate_max_C,discharge_rate_mean_C,discharge_current_max_A,discharge_voltage_min_V,hardcoded_removed_indices,median_removed_indices
RWTH,RWTH/RWTH_004.pkl,58745730,RWTH_004,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2408,1.0,2423.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_005.pkl,58202274,RWTH_005,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2389,1.0,2403.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_006.pkl,59480574,RWTH_006,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2412,1.0,2428.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_007.pkl,58470925,RWTH_007,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2395,1.0,2411.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_008.pkl,58531989,RWTH_008,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2406,1.0,2421.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_009.pkl,58574118,RWTH_009,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2392,1.0,2406.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_010.pkl,59396340,RWTH_010,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2434,1.0,2450.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_011.pkl,59217843,RWTH_011,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2427,1.0,2443.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_012.pkl,59627012,RWTH_012,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2433,1.0,2448.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_013.pkl,59629667,RWTH_013,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2440,1.0,2455.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_014.pkl,56234694,RWTH_014,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2302,1.0,2315.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_015.pkl,55771941,RWTH_015,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2280,1.0,2294.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_016.pkl,55765326,RWTH_016,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2279,1.0,2293.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_017.pkl,55361802,RWTH_017,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2271,1.0,2285.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_018.pkl,54540894,RWTH_018,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2237,1.0,2251.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_019.pkl,56687957,RWTH_019,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2280,1.0,2294.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_020.pkl,54766731,RWTH_020,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2231,1.0,2245.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_021.pkl,55364277,RWTH_021,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2275,1.0,2289.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_022.pkl,55622793,RWTH_022,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2276,1.0,2290.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_023.pkl,56796015,RWTH_023,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2316,1.0,2329.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_024.pkl,57778575,RWTH_024,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2314,1.0,2328.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_025.pkl,63334155,RWTH_025,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2303,1.0,2317.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
RWTH,RWTH/RWTH_026.pkl,48845226,RWTH_026,cylindrical_18650,graphite,NMC,,1.85,1.0,1.0,0,3.9,3.5,4.0,,,,"[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.9, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": 3.9}]","[{""current_in_A"": 4.0, ""end_soc"": null, ""end_voltage_in_V"": 3.5, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.9, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.5, ""voltage_in_V"": 3.5}]","[0.2, 0.8]",2001,1.0,2014.0,0.2,0.8,2,,,,4.0,3.9,2,,,,4.0,3.5,,
