cell_id,form_factor,anode_material,cathode_material,electrolyte_material,nominal_capacity_in_Ah,depth_of_charge,depth_of_discharge,already_spent_cycles,max_voltage_limit_in_V,min_voltage_limit_in_V,max_current_limit_in_A,min_current_limit_in_A
ZN-coin_426-2_20231205230139_03_4,coin,MnO2,Zinc,,0.0003239899873733521,1.0,1.0,0,1.8,0.8,,
ZN-coin_426-3_20231205230143_03_5,coin,MnO2,Zinc,,0.00031282302737236023,1.0,1.0,0,1.8,0.8,,
ZN-coin_427-1_20231205230153_03_7,coin,MnO2,Zinc,,0.00028273671865463256,1.0,1.0,0,1.8,0.8,,
ZN-coin_428-1_20231212185048_01_2,coin,MnO2,Zinc,,0.0004316883981227875,1.0,1.0,0,1.8,0.8,,
ZN-coin_428-2_20231212185058_01_4,coin,MnO2,Zinc,,0.00048333215713500976,1.0,1.0,0,1.8,0.8,,
ZN-coin_429-1_20231212185129_01_5,coin,MnO2,Zinc,,0.00047336381673812865,1.0,1.0,0,1.8,0.8,,
ZN-coin_429-2_20231212185157_01_8,coin,MnO2,Zinc,,0.00047901570796966554,1.0,1.0,0,1.8,0.8,,
ZN-coin_430-1_20231212185250_02_6,coin,MnO2,Zinc,,0.0004660833775997162,1.0,1.0,0,1.8,0.8,,
ZN-coin_430-2_20231212185305_02_7,coin,MnO2,Zinc,,0.00045783793926239014,1.0,1.0,0,1.8,0.8,,
ZN-coin_430-3_20231212185323_03_2,coin,MnO2,Zinc,,0.0005372841954231262,1.0,1.0,0,1.8,0.8,,
ZN-coin_432-2_20231227204437_01_2,coin,MnO2,Zinc,,0.0002936209440231323,1.0,1.0,0,1.8,0.8,,
ZN-coin_432-3_20231227204518_01_3,coin,MnO2,Zinc,,0.0003201135993003845,1.0,1.0,0,1.8,0.8,,
ZN-coin_433-1_20231227204534_01_4,coin,MnO2,Zinc,,0.00032050311565399173,1.0,1.0,0,1.8,0.8,,
ZN-coin_433-2_20231227204539_01_5,coin,MnO2,Zinc,,0.00032913541793823246,1.0,1.0,0,1.8,0.8,,
ZN-coin_433-3_20231227204544_01_6,coin,MnO2,Zinc,,0.0003452623784542084,1.0,1.0,0,1.8,0.8,,
ZN-coin_434-1_20231227204606_01_7,coin,MnO2,Zinc,,0.00034152165055274965,1.0,1.0,0,1.8,0.8,,
ZN-coin_434-2_20231227204612_01_8,coin,MnO2,Zinc,,0.0003036242425441742,1.0,1.0,0,1.8,0.8,,
ZN-coin_434-3_20231227204618_03_1,coin,MnO2,Zinc,,0.00033867016434669495,1.0,1.0,0,1.8,0.8,,
ZN-coin_435-1_20231227204625_03_2,coin,MnO2,Zinc,,0.0003200136125087738,1.0,1.0,0,1.8,0.8,,
ZN-coin_435-2_20231227204630_03_3,coin,MnO2,Zinc,,0.0003274102509021759,1.0,1.0,0,1.8,0.8,,
ZN-coin_435-3_20231227204635_03_4,coin,MnO2,Zinc,,0.0003344997763633728,1.0,1.0,0,1.8,0.8,,
ZN-coin_436-1_20231227204646_03_5,coin,MnO2,Zinc,,0.00022195017337799073,1.0,1.0,0,1.8,0.8,,
ZN-coin_436-2_20231227204653_03_6,coin,MnO2,Zinc,,0.00022155697643756866,1.0,1.0,0,1.8,0.8,,
ZN-coin_436-3_20231227204657_03_7,coin,MnO2,Zinc,,0.00022350119054317474,1.0,1.0,0,1.8,0.8,,
ZN-coin_437-1_20231227204706_03_8,coin,MnO2,Zinc,,0.0002449151873588562,1.0,1.0,0,1.8,0.8,,
ZN-coin_437-2_20231227204712_04_1,coin,MnO2,Zinc,,0.00022168368101119996,1.0,1.0,0,1.8,0.8,,
ZN-coin_437-3_20231227204717_04_2,coin,MnO2,Zinc,,0.00023034805059432984,1.0,1.0,0,1.8,0.8,,
ZN-coin_438-1_20231227204743_04_3,coin,MnO2,Zinc,,0.00022805438935756683,1.0,1.0,0,1.8,0.8,,
ZN-coin_438-2_20231227204748_04_4,coin,MnO2,Zinc,,0.0002305854558944702,1.0,1.0,0,1.8,0.8,,
ZN-coin_438-3_20231227204754_04_5,coin,MnO2,Zinc,,0.00021888884902000427,1.0,1.0,0,1.8,0.8,,
ZN-coin_439-1_20231227204804_04_6,coin,MnO2,Zinc,,0.0002361009418964386,1.0,1.0,0,1.8,0.8,,
ZN-coin_439-2_20231227204810_04_7,coin,MnO2,Zinc,,0.0002322484701871872,1.0,1.0,0,1.8,0.8,,
ZN-coin_439-3_20231227204817_04_8,coin,MnO2,Zinc,,0.0002439502477645874,1.0,1.0,0,1.8,0.8,,
ZN-coin_440-1_20231227204827_08_1,coin,MnO2,Zinc,,0.00038466259837150574,1.0,1.0,0,1.8,0.8,,
ZN-coin_440-2_20231227204832_08_2,coin,MnO2,Zinc,,0.00038061031699180604,1.0,1.0,0,1.8,0.8,,
ZN-coin_440-3_20231227204837_08_3,coin,MnO2,Zinc,,0.0003691455125808716,1.0,1.0,0,1.8,0.8,,
ZN-coin_441-1_20231227204855_08_4,coin,MnO2,Zinc,,0.00024173340201377868,1.0,1.0,0,1.8,0.8,,
ZN-coin_441-2_20231227204859_08_5,coin,MnO2,Zinc,,0.00024077711999416352,1.0,1.0,0,1.8,0.8,,
ZN-coin_441-3_20231227204904_08_6,coin,MnO2,Zinc,,0.00023713454604148865,1.0,1.0,0,1.8,0.8,,
ZN-coin_442-1_20240104212418_09_1,coin,MnO2,Zinc,,0.00032304641604423526,1.0,1.0,0,1.8,0.8,,
ZN-coin_442-2_20240104212424_09_2,coin,MnO2,Zinc,,0.0003172803521156311,1.0,1.0,0,1.8,0.8,,
ZN-coin_442-3_20240104212433_09_3,coin,MnO2,Zinc,,0.0003827188611030579,1.0,1.0,0,1.8,0.8,,
ZN-coin_443-2_20240104212500_09_5,coin,MnO2,Zinc,,0.00038651281595230105,1.0,1.0,0,1.8,0.8,,
ZN-coin_443-3_20240104212506_09_6,coin,MnO2,Zinc,,0.00038796445727348327,1.0,1.0,0,1.8,0.8,,
ZN-coin_445-1_20240104212517_09_7,coin,MnO2,Zinc,,0.0003979995846748352,1.0,1.0,0,1.8,0.8,,
ZN-coin_445-2_20240104212521_09_8,coin,MnO2,Zinc,,0.00041241684556007387,1.0,1.0,0,1.8,0.8,,
ZN-coin_445-3_20240104212530_07_1,coin,MnO2,Zinc,,0.0004011527597904205,1.0,1.0,0,1.8,0.8,,
ZN-coin_446-1_20240104212538_07_2,coin,MnO2,Zinc,,0.0003418417870998383,1.0,1.0,0,1.8,0.8,,
ZN-coin_446-3_20240104212550_07_4,coin,MnO2,Zinc,,0.00031878238916397094,1.0,1.0,0,1.8,0.8,,
ZN-coin_447-1_20240104212621_07_5,coin,MnO2,Zinc,,0.0003465886414051056,1.0,1.0,0,1.8,0.8,,
ZN-coin_447-2_20240104212627_07_6,coin,MnO2,Zinc,,0.00033755600452423096,1.0,1.0,0,1.8,0.8,,
ZN-coin_447-3_20240104212631_07_7,coin,MnO2,Zinc,,0.00032712620496749877,1.0,1.0,0,1.8,0.8,,
ZN-coin_448-1_20240104212639_07_8,coin,MnO2,Zinc,,0.0002969532907009125,1.0,1.0,0,1.8,0.8,,
ZN-coin_448-2_20240104212646_06_1,coin,MnO2,Zinc,,0.000353466272354126,1.0,1.0,0,1.8,0.8,,
ZN-coin_448-3_20240104212651_06_2,coin,MnO2,Zinc,,0.00033882397413253785,1.0,1.0,0,1.8,0.8,,
ZN-coin_449-1_20240104212736_06_3,coin,MnO2,Zinc,,0.00030923911929130556,1.0,1.0,0,1.8,0.8,,
ZN-coin_449-2_20240104212745_06_4,coin,MnO2,Zinc,,0.0003503900170326233,1.0,1.0,0,1.8,0.8,,
ZN-coin_449-3_20240104212753_06_5,coin,MnO2,Zinc,,0.00029382717609405517,1.0,1.0,0,1.8,0.8,,
ZN-coin_450-1_20240116203402_01_2_Batch-3,coin,MnO2,Zinc,,0.0003299170136451721,1.0,1.0,0,1.8,0.8,,
ZN-coin_450-2_20240116203410_01_4_Batch-3,coin,MnO2,Zinc,,0.0003761504888534546,1.0,1.0,0,1.8,0.8,,
ZN-coin_450-3_20240116203417_03_3_Batch-3,coin,MnO2,Zinc,,0.00034497278928756714,1.0,1.0,0,1.8,0.8,,
ZN-coin_451-1_20240116203425_03_4_Batch-3,coin,MnO2,Zinc,,0.00038641908764839173,1.0,1.0,0,1.8,0.8,,
ZN-coin_451-2_20240116203431_04_3_Batch-3,coin,MnO2,Zinc,,0.00031906595826148985,1.0,1.0,0,1.8,0.8,,
ZN-coin_451-3_20240116203436_04_5_Batch-3,coin,MnO2,Zinc,,0.0003737882971763611,1.0,1.0,0,1.8,0.8,,
ZN-coin_452-1_20240116203442_04_6_Batch-3,coin,MnO2,Zinc,,0.00027060756087303163,1.0,1.0,0,1.8,0.8,,
ZN-coin_452-2_20240116203450_08_5_Batch-3,coin,MnO2,Zinc,,0.0002668435275554657,1.0,1.0,0,1.8,0.8,,
ZN-coin_452-3_20240116204046_08_4_Batch-3,coin,MnO2,Zinc,,0.00027952104806900025,1.0,1.0,0,1.8,0.8,,
ZN-coin_453-1_20240116203617_08_6_Batch-3,coin,MnO2,Zinc,,0.00021058979630470277,1.0,1.0,0,1.8,0.8,,
ZN-coin_453-2_20240116203622_08_7_Batch-3,coin,MnO2,Zinc,,0.00021736423671245576,1.0,1.0,0,1.8,0.8,,
ZN-coin_453-3_20240116203627_08_8_Batch-3,coin,MnO2,Zinc,,0.00020809079706668855,1.0,1.0,0,1.8,0.8,,
